Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Date,Month
10169,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
1695,IndiGo,Delhi,Cochin,non-stop,5406,21,3
10535,Jet Airways,Kolkata,Banglore,1 stop,8586,18,5
9584,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
6032,IndiGo,Chennai,Kolkata,non-stop,3597,27,6
2508,IndiGo,Mumbai,Hyderabad,non-stop,3175,24,6
9936,IndiGo,Chennai,Kolkata,non-stop,3540,6,5
340,Jet Airways,Banglore,Delhi,non-stop,7229,15,6
2420,Air Asia,Kolkata,Banglore,non-stop,4409,18,4
8884,IndiGo,Kolkata,Banglore,non-stop,4804,1,5
5848,Jet Airways,Delhi,Cochin,2 stops,11507,9,5
4623,IndiGo,Mumbai,Hyderabad,non-stop,4049,21,6
3760,SpiceJet,Kolkata,Banglore,non-stop,3841,12,4
2802,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
1013,Air India,Delhi,Cochin,2 stops,10231,15,6
5337,SpiceJet,Delhi,Cochin,1 stop,5583,27,6
4948,Jet Airways,Banglore,New Delhi,1 stop,7832,24,3
7214,IndiGo,Kolkata,Banglore,1 stop,5699,9,6
6628,Air Asia,Kolkata,Banglore,1 stop,5192,24,5
4076,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5
148,IndiGo,Delhi,Cochin,1 stop,6147,24,6
285,Multiple carriers,Delhi,Cochin,1 stop,7308,27,5
10306,Multiple carriers,Delhi,Cochin,1 stop,13377,3,6
8691,Multiple carriers,Delhi,Cochin,1 stop,7618,24,6
9632,Jet Airways,Banglore,New Delhi,1 stop,27992,1,3
6854,IndiGo,Banglore,New Delhi,1 stop,5746,21,3
4488,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,3
7545,Jet Airways,Banglore,Delhi,non-stop,7229,6,5
236,Jet Airways,Delhi,Cochin,1 stop,17024,6,3
10230,Jet Airways,Kolkata,Banglore,1 stop,14151,1,5
7216,Vistara,Kolkata,Banglore,1 stop,9187,9,5
8881,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
3106,Vistara,Kolkata,Banglore,1 stop,8452,1,5
632,Air Asia,Kolkata,Banglore,1 stop,6810,6,6
6900,Air Asia,Banglore,Delhi,non-stop,3383,18,6
2505,Air India,Delhi,Cochin,1 stop,8372,12,6
2681,Jet Airways,Mumbai,Hyderabad,non-stop,4995,3,6
9028,Multiple carriers,Delhi,Cochin,1 stop,13797,12,6
8952,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
9003,Multiple carriers,Delhi,Cochin,1 stop,15136,6,3
4252,SpiceJet,Kolkata,Banglore,non-stop,4174,21,5
3911,GoAir,Banglore,New Delhi,non-stop,4340,18,3
2834,Air India,Delhi,Cochin,non-stop,4729,1,4
8788,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
10479,Air India,Kolkata,Banglore,2 stops,11432,9,6
9570,Jet Airways,Kolkata,Banglore,1 stop,9314,1,5
7525,Multiple carriers,Delhi,Cochin,1 stop,12524,1,6
9154,SpiceJet,Kolkata,Banglore,non-stop,3841,24,6
9006,Jet Airways,Kolkata,Banglore,1 stop,9314,1,5
9809,Air India,Delhi,Cochin,2 stops,12436,24,6
1742,Multiple carriers,Delhi,Cochin,1 stop,13377,24,6
7495,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
4297,Air India,Kolkata,Banglore,1 stop,8366,15,5
8809,Air India,Delhi,Cochin,1 stop,7480,6,5
2487,SpiceJet,Kolkata,Banglore,non-stop,3847,27,3
10665,IndiGo,Kolkata,Banglore,non-stop,4804,27,4
3748,Multiple carriers,Delhi,Cochin,1 stop,11999,21,3
9719,Air India,Delhi,Cochin,1 stop,7532,21,3
1812,Multiple carriers,Delhi,Cochin,1 stop,7575,15,5
708,Multiple carriers,Delhi,Cochin,1 stop,9100,21,3
9801,GoAir,Delhi,Cochin,1 stop,7870,27,6
5245,Air India,Kolkata,Banglore,2 stops,15107,21,5
5537,Jet Airways,Delhi,Cochin,1 stop,15554,18,5
72,Multiple carriers,Delhi,Cochin,1 stop,10791,24,6
7953,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
5157,Vistara,Delhi,Cochin,non-stop,6216,27,5
6848,SpiceJet,Chennai,Kolkata,non-stop,3859,24,6
1127,Air India,Kolkata,Banglore,2 stops,12723,9,6
1243,Air India,Delhi,Cochin,1 stop,8067,21,5
8772,SpiceJet,Kolkata,Banglore,non-stop,4807,21,4
2361,Jet Airways,Kolkata,Banglore,1 stop,13941,21,5
6683,Jet Airways,Delhi,Cochin,2 stops,8518,27,3
6864,Jet Airways,Banglore,Delhi,non-stop,7229,18,4
4402,Air India,Mumbai,Hyderabad,2 stops,13757,6,3
1345,Air India,Delhi,Cochin,1 stop,8361,18,5
10669,Air India,Delhi,Cochin,1 stop,9929,15,6
9239,Jet Airways,Banglore,New Delhi,1 stop,25735,1,3
10218,Jet Airways,Kolkata,Banglore,1 stop,8586,9,5
6733,IndiGo,Kolkata,Banglore,non-stop,4804,27,6
1102,Jet Airways,Kolkata,Banglore,1 stop,8066,6,5
7424,Jet Airways,Mumbai,Hyderabad,non-stop,5678,15,6
7726,Vistara,Banglore,Delhi,non-stop,5403,1,4
988,IndiGo,Delhi,Cochin,1 stop,7048,27,5
2871,Vistara,Kolkata,Banglore,1 stop,8820,9,5
630,Air India,Banglore,New Delhi,1 stop,10246,1,3
1251,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5
3204,Jet Airways,Delhi,Cochin,2 stops,6643,27,3
482,SpiceJet,Kolkata,Banglore,1 stop,6643,24,5
3062,IndiGo,Kolkata,Banglore,non-stop,4804,24,5
5065,Jet Airways,Mumbai,Hyderabad,non-stop,5678,1,6
9291,Vistara,Kolkata,Banglore,1 stop,9187,9,5
7090,Air India,Banglore,New Delhi,non-stop,8851,3,3
3300,Air India,Delhi,Cochin,2 stops,10493,9,6
7323,SpiceJet,Kolkata,Banglore,non-stop,3841,21,5
3718,Jet Airways,Banglore,Delhi,non-stop,7229,12,5
6756,Vistara,Chennai,Kolkata,non-stop,11982,18,5
6893,Jet Airways,Kolkata,Banglore,1 stop,14571,24,5
10393,Air India,Banglore,New Delhi,non-stop,7591,9,3
1318,Air India,Banglore,New Delhi,2 stops,11161,18,3
3250,Jet Airways,Banglore,New Delhi,1 stop,19225,6,3
1074,Jet Airways,Banglore,New Delhi,1 stop,20800,1,3
4866,IndiGo,Delhi,Cochin,1 stop,7255,9,5
8988,Air India,Kolkata,Banglore,2 stops,9836,1,4
5817,Multiple carriers,Delhi,Cochin,1 stop,7878,27,5
9752,Jet Airways,Delhi,Cochin,1 stop,5177,6,4
4665,Air India,Banglore,Delhi,non-stop,5438,12,5
3120,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6
6956,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
1302,Jet Airways,Kolkata,Banglore,1 stop,14781,21,5
7382,GoAir,Kolkata,Banglore,1 stop,7451,6,5
6358,IndiGo,Banglore,New Delhi,1 stop,10406,15,3
5560,Air India,Delhi,Cochin,1 stop,7480,24,6
5348,Air India,Banglore,Delhi,non-stop,6121,1,5
1805,Air India,Kolkata,Banglore,1 stop,7795,24,3
5259,Air India,Kolkata,Banglore,1 stop,4227,1,4
8349,Jet Airways,Delhi,Cochin,non-stop,9564,6,6
5103,Air India,Delhi,Cochin,1 stop,8991,12,6
6520,Jet Airways,Banglore,Delhi,non-stop,5198,12,4
8773,Multiple carriers,Delhi,Cochin,1 stop,14848,27,6
8224,Multiple carriers,Delhi,Cochin,1 stop,7005,6,6
2371,Multiple carriers,Delhi,Cochin,1 stop,7845,27,3
10003,Air India,Delhi,Cochin,1 stop,5704,21,3
3687,Air India,Delhi,Cochin,1 stop,8669,15,5
7144,SpiceJet,Kolkata,Banglore,non-stop,3873,9,4
1288,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
9730,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
4490,Air India,Delhi,Cochin,non-stop,5201,9,5
2149,IndiGo,Banglore,Delhi,non-stop,4423,1,4
6871,Jet Airways,Banglore,Delhi,non-stop,4544,3,4
10409,Vistara,Kolkata,Banglore,1 stop,13100,24,3
9048,IndiGo,Chennai,Kolkata,non-stop,8580,1,3
9556,Jet Airways,Banglore,New Delhi,1 stop,21934,15,3
6982,Multiple carriers,Delhi,Cochin,1 stop,7354,3,6
10176,IndiGo,Delhi,Cochin,1 stop,6442,27,4
8701,Air India,Delhi,Cochin,non-stop,5674,21,3
7245,Multiple carriers,Delhi,Cochin,1 stop,12192,9,6
964,SpiceJet,Mumbai,Hyderabad,non-stop,2017,18,5
6083,Air India,Mumbai,Hyderabad,2 stops,12854,12,3
4934,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6
140,Multiple carriers,Delhi,Cochin,1 stop,13017,9,4
9628,IndiGo,Delhi,Cochin,1 stop,7173,27,4
7025,IndiGo,Chennai,Kolkata,non-stop,3850,1,5
6621,GoAir,Banglore,New Delhi,non-stop,3898,24,3
5299,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6
4476,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
406,Air India,Delhi,Cochin,2 stops,11911,21,5
8333,Jet Airways,Mumbai,Hyderabad,non-stop,4995,6,5
8901,IndiGo,Delhi,Cochin,1 stop,6412,15,5
9180,Air India,Kolkata,Banglore,2 stops,9258,1,4
8356,Air India,Delhi,Cochin,2 stops,12646,6,3
4444,Air India,Banglore,Delhi,non-stop,5228,15,4
5308,Jet Airways,Banglore,New Delhi,non-stop,18308,6,3
11,IndiGo,Kolkata,Banglore,non-stop,4174,18,4
4810,Air India,Kolkata,Banglore,2 stops,13007,6,6
1179,Jet Airways,Delhi,Cochin,2 stops,8367,21,3
2882,Jet Airways,Kolkata,Banglore,1 stop,9663,18,5
6550,SpiceJet,Mumbai,Hyderabad,non-stop,2753,9,6
6302,Air Asia,Kolkata,Banglore,1 stop,5192,15,5
3011,Jet Airways,Mumbai,Hyderabad,non-stop,2759,21,3
7210,Jet Airways,Kolkata,Banglore,1 stop,8586,18,5
7100,Air India,Kolkata,Banglore,2 stops,13616,18,5
9103,Multiple carriers,Delhi,Cochin,1 stop,9646,1,6
1444,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
10403,Jet Airways,Banglore,New Delhi,1 stop,12295,12,3
2894,Multiple carriers,Delhi,Cochin,1 stop,9627,18,5
9923,Air India,Kolkata,Banglore,1 stop,8576,9,6
9359,SpiceJet,Delhi,Cochin,1 stop,4957,12,6
7328,IndiGo,Kolkata,Banglore,non-stop,6985,3,3
3761,Jet Airways,Kolkata,Banglore,1 stop,14388,9,5
2789,IndiGo,Kolkata,Banglore,non-stop,4804,21,4
454,IndiGo,Delhi,Cochin,1 stop,6818,6,6
8308,IndiGo,Banglore,New Delhi,non-stop,12649,1,3
1370,IndiGo,Delhi,Cochin,1 stop,6412,27,3
3747,Multiple carriers,Delhi,Cochin,1 stop,7215,21,3
10517,GoAir,Banglore,Delhi,non-stop,3398,21,6
1391,IndiGo,Delhi,Cochin,1 stop,6582,15,6
1001,SpiceJet,Chennai,Kolkata,non-stop,3597,15,5
7868,IndiGo,Chennai,Kolkata,non-stop,7295,6,3
3583,Vistara,Delhi,Cochin,non-stop,6216,27,4
4155,IndiGo,Mumbai,Hyderabad,non-stop,4784,9,5
1671,IndiGo,Chennai,Kolkata,non-stop,3597,12,6
3198,IndiGo,Delhi,Cochin,1 stop,7258,1,6
10020,Air India,Delhi,Cochin,2 stops,9653,9,5
488,IndiGo,Chennai,Kolkata,non-stop,3597,1,6
3255,Air Asia,Delhi,Cochin,1 stop,11410,1,6
3865,Jet Airways,Delhi,Cochin,1 stop,6542,15,4
9207,Jet Airways,Delhi,Cochin,1 stop,7438,21,3
5264,IndiGo,Delhi,Cochin,1 stop,5298,1,4
7958,Multiple carriers,Delhi,Cochin,1 stop,9315,27,5
5769,Jet Airways,Delhi,Cochin,2 stops,13029,21,5
10293,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
8252,SpiceJet,Banglore,Delhi,non-stop,5515,18,4
704,GoAir,Banglore,Delhi,non-stop,3898,3,5
5161,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5
9476,IndiGo,Chennai,Kolkata,non-stop,7295,24,3
3318,Multiple carriers,Delhi,Cochin,1 stop,13587,1,6
8244,Jet Airways,Delhi,Cochin,1 stop,10577,3,6
10283,Jet Airways,Delhi,Cochin,1 stop,14053,9,3
9614,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3
4962,IndiGo,Delhi,Cochin,1 stop,6734,9,5
4485,IndiGo,Delhi,Cochin,1 stop,5761,21,3
987,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5
9847,IndiGo,Chennai,Kolkata,non-stop,5277,15,5
9660,Jet Airways,Kolkata,Banglore,1 stop,13941,12,5
7812,Jet Airways,Banglore,Delhi,non-stop,7229,1,5
6331,Multiple carriers,Delhi,Cochin,1 stop,6795,24,6
6161,IndiGo,Kolkata,Banglore,1 stop,6111,1,5
5294,Air India,Banglore,Delhi,non-stop,4441,1,4
1200,Air Asia,Kolkata,Banglore,non-stop,4409,21,5
9668,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
7620,Air India,Kolkata,Banglore,1 stop,7001,1,5
6899,Jet Airways,Delhi,Cochin,1 stop,14714,6,6
8444,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
7270,Jet Airways,Delhi,Cochin,1 stop,10262,1,6
4515,Multiple carriers,Delhi,Cochin,1 stop,11264,27,5
892,Air India,Delhi,Cochin,1 stop,12415,9,3
1979,Air India,Banglore,Delhi,non-stop,5228,24,4
5822,Jet Airways,Mumbai,Hyderabad,non-stop,4995,21,6
6606,Air India,Delhi,Cochin,2 stops,12488,12,6
6368,IndiGo,Kolkata,Banglore,non-stop,4804,12,6
7699,Vistara,Kolkata,Banglore,1 stop,12732,24,3
3275,IndiGo,Delhi,Cochin,1 stop,5636,12,6
6649,IndiGo,Delhi,Cochin,1 stop,14871,3,3
6719,Jet Airways,Banglore,Delhi,non-stop,8016,27,6
7448,Air India,Delhi,Cochin,1 stop,9064,9,3
9780,Multiple carriers,Delhi,Cochin,1 stop,7618,3,6
7572,Multiple carriers,Delhi,Cochin,1 stop,9103,21,5
9815,SpiceJet,Kolkata,Banglore,non-stop,3841,9,5
9271,IndiGo,Delhi,Cochin,non-stop,7673,3,3
1241,Jet Airways,Kolkata,Banglore,1 stop,14231,24,3
2301,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6
2757,Jet Airways,Delhi,Cochin,1 stop,6017,21,3
8598,Multiple carriers,Delhi,Cochin,2 stops,34608,9,3
4632,Air India,Delhi,Cochin,2 stops,11858,6,3
1231,Jet Airways,Banglore,Delhi,non-stop,4544,3,4
7069,Air India,Delhi,Cochin,2 stops,12257,9,6
5234,Multiple carriers,Delhi,Cochin,1 stop,15058,21,5
4337,IndiGo,Banglore,New Delhi,1 stop,8434,9,3
1059,SpiceJet,Kolkata,Banglore,non-stop,3841,6,5
6336,SpiceJet,Banglore,New Delhi,1 stop,7744,1,3
281,Air India,Delhi,Cochin,1 stop,14042,3,3
969,Air India,Delhi,Cochin,2 stops,11552,6,3
3991,Air India,Delhi,Cochin,1 stop,11260,9,3
1948,Multiple carriers,Delhi,Cochin,2 stops,18275,27,6
8994,IndiGo,Kolkata,Banglore,non-stop,4804,3,6
1276,IndiGo,Banglore,Delhi,non-stop,4823,3,5
619,Multiple carriers,Delhi,Cochin,1 stop,9424,1,5
9040,Air India,Delhi,Cochin,2 stops,10703,21,3
1749,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
1393,Jet Airways,Kolkata,Banglore,1 stop,12692,12,6
2215,IndiGo,Delhi,Cochin,1 stop,7191,18,5
3598,Air India,Kolkata,Banglore,2 stops,13227,1,5
6189,SpiceJet,Kolkata,Banglore,non-stop,3873,12,6
10650,Jet Airways,Kolkata,Banglore,1 stop,12384,15,5
6123,Jet Airways,Kolkata,Banglore,1 stop,13731,6,6
3203,SpiceJet,Kolkata,Banglore,non-stop,5515,9,3
3217,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
6172,Multiple carriers,Delhi,Cochin,1 stop,11421,27,3
7120,GoAir,Delhi,Cochin,1 stop,22794,3,3
575,Air India,Banglore,New Delhi,non-stop,4966,9,3
6737,SpiceJet,Chennai,Kolkata,non-stop,7298,6,3
7208,Air India,Mumbai,Hyderabad,1 stop,9535,6,3
9374,Jet Airways,Delhi,Cochin,2 stops,15129,18,5
6350,GoAir,Banglore,Delhi,non-stop,6722,12,4
9574,Jet Airways,Banglore,Delhi,non-stop,6478,24,6
5966,Jet Airways,Banglore,Delhi,non-stop,6144,3,5
5789,Jet Airways,Kolkata,Banglore,1 stop,12739,12,6
269,Jet Airways,Banglore,New Delhi,1 stop,13502,6,3
629,Jet Airways,Kolkata,Banglore,1 stop,13941,18,5
3104,SpiceJet,Delhi,Cochin,1 stop,4812,9,5
3496,Air India,Banglore,New Delhi,3 stops,13387,12,3
6507,Air India,Banglore,New Delhi,1 stop,13859,18,3
9930,Jet Airways,Banglore,New Delhi,1 stop,21934,15,3
7154,Jet Airways,Banglore,Delhi,non-stop,4544,9,4
10382,Jet Airways,Kolkata,Banglore,1 stop,14178,24,5
5608,Jet Airways,Delhi,Cochin,non-stop,7202,3,6
4400,Multiple carriers,Delhi,Cochin,1 stop,9021,9,5
2125,Jet Airways,Delhi,Cochin,2 stops,12819,24,6
8340,Jet Airways,Kolkata,Banglore,1 stop,13941,1,5
3241,Jet Airways,Kolkata,Banglore,1 stop,8355,12,6
3850,IndiGo,Delhi,Cochin,1 stop,6426,21,3
8445,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
9227,Jet Airways,Delhi,Cochin,2 stops,16263,18,5
2290,Multiple carriers,Delhi,Cochin,1 stop,6513,15,5
4647,Jet Airways,Delhi,Cochin,2 stops,13014,27,6
13,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
9836,Vistara,Kolkata,Banglore,1 stop,9135,1,4
1529,Jet Airways,Kolkata,Banglore,1 stop,12692,6,6
2377,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3
4697,Multiple carriers,Delhi,Cochin,1 stop,10678,24,6
374,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,6
9059,Multiple carriers,Delhi,Cochin,1 stop,7354,6,6
6556,IndiGo,Delhi,Cochin,1 stop,6195,15,6
525,Air India,Kolkata,Banglore,2 stops,10991,1,5
6983,Air India,Delhi,Cochin,non-stop,6094,21,5
3622,IndiGo,Delhi,Cochin,1 stop,5530,21,5
8014,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
2979,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
529,Air India,Delhi,Cochin,non-stop,5201,24,4
3749,IndiGo,Mumbai,Hyderabad,non-stop,2754,18,5
4782,Vistara,Kolkata,Banglore,1 stop,9345,24,5
1397,Air India,Delhi,Cochin,1 stop,8907,15,6
5696,Air India,Delhi,Cochin,2 stops,13801,18,5
6642,Multiple carriers,Delhi,Cochin,1 stop,13587,24,6
4753,SpiceJet,Banglore,New Delhi,non-stop,5469,15,3
1719,SpiceJet,Chennai,Kolkata,non-stop,3332,27,3
10413,IndiGo,Banglore,Delhi,non-stop,4823,12,6
956,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
6757,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
3483,Jet Airways,Kolkata,Banglore,1 stop,8586,24,5
8732,IndiGo,Banglore,Delhi,non-stop,4823,9,6
2082,Multiple carriers,Delhi,Cochin,1 stop,11098,9,6
10395,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5
158,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5
7095,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
352,IndiGo,Kolkata,Banglore,non-stop,4804,15,6
6150,Air India,Kolkata,Banglore,1 stop,7893,1,4
6310,IndiGo,Delhi,Cochin,1 stop,6206,9,6
2940,Air Asia,Delhi,Cochin,1 stop,6152,24,4
8638,IndiGo,Delhi,Cochin,1 stop,6442,6,3
4693,IndiGo,Delhi,Cochin,1 stop,7503,15,5
661,Jet Airways,Delhi,Cochin,1 stop,6017,27,3
7149,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
3698,Air India,Delhi,Cochin,2 stops,14851,9,3
8091,Jet Airways,Mumbai,Hyderabad,non-stop,2228,1,4
306,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3
4840,IndiGo,Delhi,Cochin,1 stop,4744,27,3
2368,Air India,Delhi,Cochin,1 stop,8907,6,6
1936,Jet Airways,Delhi,Cochin,2 stops,15129,9,3
9952,Jet Airways,Delhi,Cochin,2 stops,12410,12,6
3456,Vistara,Kolkata,Banglore,1 stop,8610,6,5
3670,Air Asia,Kolkata,Banglore,non-stop,3807,12,6
1268,Jet Airways,Banglore,New Delhi,1 stop,11455,18,3
1564,GoAir,Kolkata,Banglore,non-stop,3514,27,6
7274,Air India,Kolkata,Banglore,1 stop,11936,15,5
4150,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
7977,Jet Airways,Delhi,Cochin,1 stop,5177,6,4
4957,Jet Airways,Banglore,Delhi,non-stop,8016,6,6
7391,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
514,Air India,Delhi,Cochin,2 stops,8839,27,6
895,IndiGo,Delhi,Cochin,1 stop,9027,3,3
8738,Air India,Kolkata,Banglore,2 stops,10151,18,5
21,Air India,Banglore,New Delhi,1 stop,6955,21,3
900,Jet Airways,Kolkata,Banglore,1 stop,12121,12,5
207,Vistara,Banglore,Delhi,non-stop,4878,27,6
458,IndiGo,Kolkata,Banglore,1 stop,6534,18,5
2442,Air Asia,Kolkata,Banglore,1 stop,5192,9,5
8573,Air India,Kolkata,Banglore,1 stop,8891,15,5
3417,IndiGo,Delhi,Cochin,1 stop,7514,3,6
3948,Air India,Delhi,Cochin,2 stops,13538,15,5
5445,IndiGo,Banglore,Delhi,non-stop,3943,15,6
552,Vistara,Chennai,Kolkata,non-stop,3739,21,3
3169,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5
7006,Multiple carriers,Delhi,Cochin,1 stop,7485,21,5
2067,Jet Airways,Mumbai,Hyderabad,non-stop,4050,15,6
1934,Multiple carriers,Delhi,Cochin,1 stop,9794,21,5
634,Vistara,Banglore,Delhi,non-stop,5613,3,5
6154,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
8644,SpiceJet,Chennai,Kolkata,non-stop,3597,1,5
9883,Air Asia,Banglore,Delhi,non-stop,3383,9,5
10333,Air India,Kolkata,Banglore,2 stops,13616,15,5
8756,Vistara,Kolkata,Banglore,1 stop,9555,18,5
105,Jet Airways,Delhi,Cochin,2 stops,13029,18,5
3063,Multiple carriers,Delhi,Cochin,1 stop,13377,27,5
1716,Jet Airways,Kolkata,Banglore,1 stop,13067,6,5
89,Jet Airways,Kolkata,Banglore,1 stop,10703,24,5
7105,Air India,Kolkata,Banglore,1 stop,6117,21,5
3199,Jet Airways,Mumbai,Hyderabad,non-stop,4995,12,6
918,Jet Airways,Delhi,Cochin,2 stops,13014,15,6
7943,Jet Airways,Delhi,Cochin,1 stop,5177,6,4
6816,Air India,Kolkata,Banglore,1 stop,10203,1,5
1958,Air Asia,Banglore,Delhi,non-stop,3383,15,5
6443,IndiGo,Delhi,Cochin,1 stop,6058,9,5
1,Air India,Kolkata,Banglore,2 stops,7662,1,5
8146,Vistara,Banglore,New Delhi,non-stop,11913,18,3
6118,IndiGo,Kolkata,Banglore,non-stop,4174,12,4
9821,IndiGo,Delhi,Cochin,1 stop,13611,9,3
2737,IndiGo,Delhi,Cochin,1 stop,6979,15,5
8924,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
10476,Jet Airways,Delhi,Cochin,1 stop,6017,21,3
3141,IndiGo,Delhi,Cochin,1 stop,5636,27,5
10096,IndiGo,Chennai,Kolkata,non-stop,3858,27,3
3797,IndiGo,Kolkata,Banglore,1 stop,11465,9,6
213,Multiple carriers,Delhi,Cochin,1 stop,7677,3,6
779,Air India,Banglore,Delhi,non-stop,6961,15,6
3526,SpiceJet,Banglore,New Delhi,non-stop,4273,24,3
9392,Air India,Delhi,Cochin,non-stop,6094,18,4
2054,Air India,Mumbai,Hyderabad,non-stop,3100,6,6
9068,Air India,Delhi,Cochin,2 stops,9653,27,6
5484,IndiGo,Delhi,Cochin,1 stop,5530,27,5
6228,Multiple carriers,Delhi,Cochin,1 stop,9646,12,6
8482,Jet Airways,Mumbai,Hyderabad,non-stop,8040,9,3
9781,Jet Airways,Kolkata,Banglore,1 stop,9314,1,5
8596,IndiGo,Delhi,Cochin,1 stop,6794,21,5
4208,GoAir,Delhi,Cochin,1 stop,5281,27,3
3823,IndiGo,Mumbai,Hyderabad,non-stop,4049,24,6
8723,IndiGo,Banglore,Delhi,non-stop,4823,6,4
583,Multiple carriers,Delhi,Cochin,1 stop,9794,18,5
10583,Multiple carriers,Delhi,Cochin,1 stop,11789,15,6
10667,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
116,Air India,Delhi,Cochin,1 stop,12677,6,3
6725,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3
9629,SpiceJet,Mumbai,Hyderabad,non-stop,1965,9,6
10628,SpiceJet,Kolkata,Banglore,1 stop,8224,9,5
9548,Jet Airways,Mumbai,Hyderabad,non-stop,5678,12,6
8851,Jet Airways,Kolkata,Banglore,1 stop,13067,6,5
1770,Multiple carriers,Delhi,Cochin,1 stop,8266,9,5
1883,Multiple carriers,Delhi,Cochin,1 stop,11200,1,6
3249,IndiGo,Kolkata,Banglore,non-stop,4174,6,4
526,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
7832,IndiGo,Chennai,Kolkata,non-stop,3597,9,6
2967,Jet Airways,Kolkata,Banglore,1 stop,13941,15,5
4518,IndiGo,Banglore,New Delhi,1 stop,7166,15,3
5720,IndiGo,Delhi,Cochin,1 stop,14871,3,3
9030,Multiple carriers,Delhi,Cochin,1 stop,14086,9,3
6131,Jet Airways,Kolkata,Banglore,1 stop,13469,9,6
960,SpiceJet,Mumbai,Hyderabad,non-stop,2175,1,6
6417,GoAir,Delhi,Cochin,1 stop,6296,6,5
3665,Multiple carriers,Delhi,Cochin,1 stop,13377,1,6
1051,Multiple carriers,Delhi,Cochin,1 stop,12192,9,6
8923,Multiple carriers,Delhi,Cochin,1 stop,15058,3,6
8850,Air Asia,Delhi,Cochin,1 stop,6451,27,4
3408,SpiceJet,Kolkata,Banglore,non-stop,3815,27,3
3709,GoAir,Kolkata,Banglore,1 stop,6484,1,5
5841,Air India,Banglore,New Delhi,2 stops,8534,15,3
9642,Air India,Delhi,Cochin,1 stop,8879,18,5
6652,IndiGo,Kolkata,Banglore,1 stop,5170,21,5
5235,IndiGo,Kolkata,Banglore,non-stop,4804,27,4
1611,Air India,Delhi,Cochin,2 stops,13381,27,5
3642,SpiceJet,Banglore,Delhi,non-stop,4991,12,4
10416,Air India,Kolkata,Banglore,non-stop,4145,15,4
6716,Air India,Chennai,Kolkata,non-stop,4667,12,5
10680,Jet Airways,Banglore,Delhi,non-stop,7229,27,4
792,GoAir,Delhi,Cochin,1 stop,10188,9,5
3078,IndiGo,Chennai,Kolkata,non-stop,5277,24,5
1991,IndiGo,Delhi,Cochin,1 stop,6104,27,5
3629,Air India,Delhi,Cochin,1 stop,12940,6,3
934,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
7523,Jet Airways,Delhi,Cochin,1 stop,10262,12,6
5691,Air India,Delhi,Cochin,2 stops,11071,21,3
1688,Multiple carriers,Delhi,Cochin,1 stop,7530,3,6
